order_id,customer_id,order_date,status,item_id,product_id,quantity,product_name,category,unit_price,customer_name,email,city,registration_date,revenue
327,3,2025-02-01,completed,810,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,48.0
327,3,2025-02-01,completed,811,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,18.0
328,6,2025-02-02,shipped,812,2,1,USB-C Charging Cable,Electronics,8.5,Rania Al-Khatib,rania.khatib@email.com,Aqaba,2023-03-01,8.5
328,6,2025-02-02,shipped,813,11,2,Ceramic Plant Pot,Home & Garden,15.0,Rania Al-Khatib,rania.khatib@email.com,Aqaba,2023-03-01,30.0
329,8,2025-02-03,completed,814,5,1,Webcam HD 1080p,Electronics,55.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,55.0
329,8,2025-02-03,completed,815,23,1,Jump Rope,Sports,12.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,12.0
329,8,2025-02-03,completed,816,18,1,Designing Data-Intensive Apps,Books,62.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,62.0
330,11,2025-02-04,completed,817,8,1,Running Shoes,Clothing,78.0,Sami Al-Rawashdeh,sami.rawashdeh@email.com,Zarqa,2023-04-18,78.0
330,11,2025-02-04,completed,818,21,1,Yoga Mat,Sports,28.0,Sami Al-Rawashdeh,sami.rawashdeh@email.com,Zarqa,2023-04-18,28.0
332,17,2025-02-06,completed,822,6,1,Cotton T-Shirt,Clothing,18.0,Waleed Shraideh,waleed.shraideh@email.com,Salt,2023-06-10,18.0
332,17,2025-02-06,completed,823,16,1,Introduction to Algorithms,Books,85.0,Waleed Shraideh,waleed.shraideh@email.com,Salt,2023-06-10,85.0
333,20,2025-02-07,processing,824,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,45.0
333,20,2025-02-07,processing,825,19,1,The Pragmatic Programmer,Books,48.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,48.0
333,20,2025-02-07,processing,826,25,2,Sports Water Bottle,Sports,14.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,28.0
334,23,2025-02-08,completed,827,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Basil Malkawi,basil.malkawi@email.com,Irbid,2023-07-28,32.0
334,23,2025-02-08,completed,828,22,1,Resistance Band Set,Sports,19.0,Basil Malkawi,basil.malkawi@email.com,Irbid,2023-07-28,19.0
335,26,2025-02-09,completed,829,9,1,Wool Scarf,Clothing,25.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,25.0
335,26,2025-02-09,completed,830,14,2,Kitchen Knife Set,Home & Garden,65.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,130.0
335,26,2025-02-09,completed,831,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Asma Qudah,asma.qudah@email.com,Amman,2023-08-22,24.0
336,29,2025-02-10,shipped,832,7,1,Denim Jeans,Clothing,52.0,Rashid Al-Ajlouni,rashid.ajlouni@email.com,Amman,2023-09-18,52.0
336,29,2025-02-10,shipped,833,20,1,Clean Code,Books,42.0,Rashid Al-Ajlouni,rashid.ajlouni@email.com,Amman,2023-09-18,42.0
337,32,2025-02-11,completed,834,4,1,Mechanical Keyboard,Electronics,89.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,89.0
337,32,2025-02-11,completed,835,12,1,LED Desk Lamp,Home & Garden,42.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,42.0
337,32,2025-02-11,completed,836,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Ghada Nsour,ghada.nsour@email.com,Irbid,2023-10-12,15.0
338,35,2025-02-12,completed,837,2,2,USB-C Charging Cable,Electronics,8.5,Raed Habashneh,raed.habashneh@email.com,Salt,2023-11-05,17.0
338,35,2025-02-12,completed,838,17,1,Python Data Science Handbook,Books,55.0,Raed Habashneh,raed.habashneh@email.com,Salt,2023-11-05,55.0
340,41,2025-02-14,completed,842,8,1,Running Shoes,Clothing,78.0,Osama Louzi,osama.louzi@email.com,Zarqa,2024-01-05,78.0
340,41,2025-02-14,completed,843,11,1,Ceramic Plant Pot,Home & Garden,15.0,Osama Louzi,osama.louzi@email.com,Zarqa,2024-01-05,15.0
341,43,2025-02-15,completed,844,10,1,Leather Belt,Clothing,30.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,30.0
341,43,2025-02-15,completed,845,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,48.0
341,43,2025-02-15,completed,846,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Bilal Faouri,bilal.faouri@email.com,Unknown,2024-01-22,18.0
342,46,2025-02-16,processing,847,6,1,Cotton T-Shirt,Clothing,18.0,Shireen Khasawneh,shireen.khasawneh@email.com,Amman,2024-02-18,18.0
342,46,2025-02-16,processing,848,23,2,Jump Rope,Sports,12.0,Shireen Khasawneh,shireen.khasawneh@email.com,Amman,2024-02-18,24.0
343,49,2025-02-17,completed,849,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Firas Dmour,firas.dmour@email.com,Unknown,2024-03-18,45.0
343,49,2025-02-17,completed,850,18,1,Designing Data-Intensive Apps,Books,62.0,Firas Dmour,firas.dmour@email.com,Unknown,2024-03-18,62.0
343,49,2025-02-17,completed,851,21,1,Yoga Mat,Sports,28.0,Firas Dmour,firas.dmour@email.com,Unknown,2024-03-18,28.0
344,51,2025-02-18,shipped,852,3,2,Portable Power Bank 10000mAh,Electronics,32.0,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,64.0
344,51,2025-02-18,shipped,853,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Suhail Qtaishat,suhail.qtaishat@email.com,Zarqa,2024-04-02,9.5
345,54,2025-02-19,completed,854,9,1,Wool Scarf,Clothing,25.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,25.0
345,54,2025-02-19,completed,855,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,22.0
345,54,2025-02-19,completed,856,16,1,Introduction to Algorithms,Books,85.0,Najwa Al-Bdour,najwa.bdour@email.com,Aqaba,2024-04-25,85.0
346,57,2025-02-20,completed,857,7,1,Denim Jeans,Clothing,52.0,Rafiq Ghawanmeh,rafiq.ghawanmeh@email.com,Salt,2024-05-20,52.0
346,57,2025-02-20,completed,858,25,1,Sports Water Bottle,Sports,14.0,Rafiq Ghawanmeh,rafiq.ghawanmeh@email.com,Salt,2024-05-20,14.0
348,61,2025-02-22,completed,862,2,1,USB-C Charging Cable,Electronics,8.5,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,8.5
348,61,2025-02-22,completed,863,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Nasr Rabadi,nasr.rabadi@email.com,Irbid,2024-06-22,15.0
349,63,2025-02-23,completed,864,5,1,Webcam HD 1080p,Electronics,55.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,55.0
349,63,2025-02-23,completed,865,14,1,Kitchen Knife Set,Home & Garden,65.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,65.0
349,63,2025-02-23,completed,866,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Jalal Theibat,jalal.theibat@email.com,Unknown,2024-07-10,24.0
350,65,2025-02-24,processing,867,8,2,Running Shoes,Clothing,78.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,156.0
350,65,2025-02-24,processing,868,20,1,Clean Code,Books,42.0,Nayef Zu'mot,nayef.zumot@email.com,Amman,2024-07-25,42.0
351,68,2025-02-25,completed,869,10,1,Leather Belt,Clothing,30.0,Fidaa Obaidat,fidaa.obaidat@email.com,Amman,2024-08-18,30.0
351,68,2025-02-25,completed,870,12,1,LED Desk Lamp,Home & Garden,42.0,Fidaa Obaidat,fidaa.obaidat@email.com,Amman,2024-08-18,42.0
351,68,2025-02-25,completed,871,28,2,Medjool Dates 1kg,Food & Beverage,32.0,Fidaa Obaidat,fidaa.obaidat@email.com,Amman,2024-08-18,64.0
352,71,2025-02-26,completed,872,6,1,Cotton T-Shirt,Clothing,18.0,Saleem Tahat,saleem.tahat@email.com,Zarqa,2024-09-10,18.0
352,71,2025-02-26,completed,873,17,1,Python Data Science Handbook,Books,55.0,Saleem Tahat,saleem.tahat@email.com,Zarqa,2024-09-10,55.0
353,2,2025-03-01,completed,874,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,45.0
353,2,2025-03-01,completed,875,24,2,Dumbbell Pair 5kg,Sports,35.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,70.0
353,2,2025-03-01,completed,876,23,1,Jump Rope,Sports,12.0,Fatima Al-Husseini,fatima.husseini@email.com,Irbid,2023-01-22,12.0
354,5,2025-03-02,shipped,877,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Khaled Nasser,khaled.nasser@email.com,Unknown,2023-02-18,32.0
354,5,2025-03-02,shipped,878,11,1,Ceramic Plant Pot,Home & Garden,15.0,Khaled Nasser,khaled.nasser@email.com,Unknown,2023-02-18,15.0
355,9,2025-03-03,completed,879,9,1,Wool Scarf,Clothing,25.0,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,25.0
355,9,2025-03-03,completed,880,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,48.0
355,9,2025-03-03,completed,881,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Tariq Obeidat,tariq.obeidat@email.com,Amman,2023-04-02,18.0
356,12,2025-03-04,completed,882,7,1,Denim Jeans,Clothing,52.0,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,52.0
356,12,2025-03-04,completed,883,22,2,Resistance Band Set,Sports,19.0,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,38.0
358,18,2025-03-06,completed,887,2,1,USB-C Charging Cable,Electronics,8.5,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,8.5
358,18,2025-03-06,completed,888,13,1,Stainless Steel Water Bottle,Home & Garden,22.0,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,22.0
359,21,2025-03-07,processing,889,5,2,Webcam HD 1080p,Electronics,55.0,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,110.0
359,21,2025-03-07,processing,890,21,1,Yoga Mat,Sports,28.0,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,28.0
359,21,2025-03-07,processing,891,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Hassan Smadi,hassan.smadi@email.com,Zarqa,2023-07-12,9.5
360,24,2025-03-08,completed,892,8,1,Running Shoes,Clothing,78.0,Reem Gharaibeh,reem.gharaibeh@email.com,Unknown,2023-08-05,78.0
360,24,2025-03-08,completed,893,16,1,Introduction to Algorithms,Books,85.0,Reem Gharaibeh,reem.gharaibeh@email.com,Unknown,2023-08-05,85.0
361,27,2025-03-09,completed,894,10,1,Leather Belt,Clothing,30.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,30.0
361,27,2025-03-09,completed,895,19,1,The Pragmatic Programmer,Books,48.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,48.0
361,27,2025-03-09,completed,896,25,2,Sports Water Bottle,Sports,14.0,Zaid Al-Momani,zaid.momani@email.com,Salt,2023-09-01,28.0
362,30,2025-03-10,shipped,897,6,1,Cotton T-Shirt,Clothing,18.0,Nisreen Bakri,nisreen.bakri@email.com,Zarqa,2023-09-25,18.0
362,30,2025-03-10,shipped,898,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Nisreen Bakri,nisreen.bakri@email.com,Zarqa,2023-09-25,24.0
363,33,2025-03-11,completed,899,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Mahmoud Al-Azza,mahmoud.azza@email.com,Amman,2023-10-20,45.0
363,33,2025-03-11,completed,900,14,2,Kitchen Knife Set,Home & Garden,65.0,Mahmoud Al-Azza,mahmoud.azza@email.com,Amman,2023-10-20,130.0
363,33,2025-03-11,completed,901,20,1,Clean Code,Books,42.0,Mahmoud Al-Azza,mahmoud.azza@email.com,Amman,2023-10-20,42.0
364,36,2025-03-12,completed,902,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Abeer Al-Tamimi,abeer.tamimi@email.com,Amman,2023-11-14,32.0
364,36,2025-03-12,completed,903,23,1,Jump Rope,Sports,12.0,Abeer Al-Tamimi,abeer.tamimi@email.com,Amman,2023-11-14,12.0
365,39,2025-03-13,completed,904,9,1,Wool Scarf,Clothing,25.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,25.0
365,39,2025-03-13,completed,905,17,1,Python Data Science Handbook,Books,55.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,55.0
365,39,2025-03-13,completed,906,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Tamer Zu'bi,tamer.zubi@email.com,Amman,2023-12-10,32.0
366,42,2025-03-14,completed,907,7,2,Denim Jeans,Clothing,52.0,Rula Shobaki,rula.shobaki@email.com,Amman,2024-01-14,104.0
366,42,2025-03-14,completed,908,12,1,LED Desk Lamp,Home & Garden,42.0,Rula Shobaki,rula.shobaki@email.com,Amman,2024-01-14,42.0
367,45,2025-03-15,completed,909,4,1,Mechanical Keyboard,Electronics,89.0,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,89.0
367,45,2025-03-15,completed,910,24,1,Dumbbell Pair 5kg,Sports,35.0,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,35.0
367,45,2025-03-15,completed,911,26,2,Arabic Coffee Blend 500g,Food & Beverage,18.0,Wael Bani-Hani,wael.banihani@email.com,Salt,2024-02-10,36.0
368,48,2025-03-15,shipped,912,2,1,USB-C Charging Cable,Electronics,8.5,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,8.5
368,48,2025-03-15,shipped,913,11,1,Ceramic Plant Pot,Home & Garden,15.0,Lubna Al-Hawari,lubna.hawari@email.com,Madaba,2024-03-10,15.0
369,72,2025-03-01,completed,914,5,1,Webcam HD 1080p,Electronics,55.0,Rawia Al-Fugaha,rawia.fugaha@email.com,Amman,2024-09-18,55.0
369,72,2025-03-01,completed,915,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Rawia Al-Fugaha,rawia.fugaha@email.com,Amman,2024-09-18,48.0
369,72,2025-03-01,completed,916,22,1,Resistance Band Set,Sports,19.0,Rawia Al-Fugaha,rawia.fugaha@email.com,Amman,2024-09-18,19.0
370,73,2025-03-02,completed,917,8,1,Running Shoes,Clothing,78.0,Imad Dmaiseh,imad.dmaiseh@email.com,Aqaba,2024-09-25,78.0
370,73,2025-03-02,completed,918,30,2,Mansaf Spice Kit,Food & Beverage,15.0,Imad Dmaiseh,imad.dmaiseh@email.com,Aqaba,2024-09-25,30.0
371,74,2025-03-03,shipped,919,10,1,Leather Belt,Clothing,30.0,Zeinab Shnikat,zeinab.shnikat@email.com,Amman,2024-10-03,30.0
371,74,2025-03-03,shipped,920,18,1,Designing Data-Intensive Apps,Books,62.0,Zeinab Shnikat,zeinab.shnikat@email.com,Amman,2024-10-03,62.0
371,74,2025-03-03,shipped,921,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Zeinab Shnikat,zeinab.shnikat@email.com,Amman,2024-10-03,9.5
372,75,2025-03-04,completed,922,6,1,Cotton T-Shirt,Clothing,18.0,Amer Saraireh,amer.saraireh@email.com,Unknown,2024-10-12,18.0
372,75,2025-03-04,completed,923,13,2,Stainless Steel Water Bottle,Home & Garden,22.0,Amer Saraireh,amer.saraireh@email.com,Unknown,2024-10-12,44.0
374,77,2025-03-06,completed,927,3,2,Portable Power Bank 10000mAh,Electronics,32.0,Hamzeh Al-Btoush,hamzeh.btoush@email.com,Irbid,2024-10-28,64.0
374,77,2025-03-06,completed,928,25,1,Sports Water Bottle,Sports,14.0,Hamzeh Al-Btoush,hamzeh.btoush@email.com,Irbid,2024-10-28,14.0
375,78,2025-03-07,processing,929,9,1,Wool Scarf,Clothing,25.0,Mayada Tal,mayada.tal@email.com,Amman,2024-11-05,25.0
375,78,2025-03-07,processing,930,19,1,The Pragmatic Programmer,Books,48.0,Mayada Tal,mayada.tal@email.com,Amman,2024-11-05,48.0
375,78,2025-03-07,processing,931,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Mayada Tal,mayada.tal@email.com,Amman,2024-11-05,24.0
376,79,2025-03-08,completed,932,7,1,Denim Jeans,Clothing,52.0,Shaker Hijazeen,shaker.hijazeen@email.com,Madaba,2024-11-14,52.0
376,79,2025-03-08,completed,933,20,1,Clean Code,Books,42.0,Shaker Hijazeen,shaker.hijazeen@email.com,Madaba,2024-11-14,42.0
377,80,2025-03-09,completed,934,4,1,Mechanical Keyboard,Electronics,89.0,Lamis Rababah,lamis.rababah@email.com,Zarqa,2024-11-22,89.0
377,80,2025-03-09,completed,935,14,2,Kitchen Knife Set,Home & Garden,65.0,Lamis Rababah,lamis.rababah@email.com,Zarqa,2024-11-22,130.0
377,80,2025-03-09,completed,936,23,1,Jump Rope,Sports,12.0,Lamis Rababah,lamis.rababah@email.com,Zarqa,2024-11-22,12.0
378,81,2025-03-10,shipped,937,2,1,USB-C Charging Cable,Electronics,8.5,Bashar Al-Adwan,bashar.adwan@email.com,Amman,2024-12-01,8.5
378,81,2025-03-10,shipped,938,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Bashar Al-Adwan,bashar.adwan@email.com,Amman,2024-12-01,32.0
379,82,2025-03-11,completed,939,5,1,Webcam HD 1080p,Electronics,55.0,Tamam Khreisha,tamam.khreisha@email.com,Unknown,2024-12-10,55.0
379,82,2025-03-11,completed,940,12,1,LED Desk Lamp,Home & Garden,42.0,Tamam Khreisha,tamam.khreisha@email.com,Unknown,2024-12-10,42.0
379,82,2025-03-11,completed,941,17,2,Python Data Science Handbook,Books,55.0,Tamam Khreisha,tamam.khreisha@email.com,Unknown,2024-12-10,110.0
380,83,2025-03-12,completed,942,8,1,Running Shoes,Clothing,78.0,Ismail Hmoud,ismail.hmoud@email.com,Aqaba,2024-12-18,78.0
380,83,2025-03-12,completed,943,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Ismail Hmoud,ismail.hmoud@email.com,Aqaba,2024-12-18,18.0
381,84,2025-03-13,completed,944,10,1,Leather Belt,Clothing,30.0,Sabah Nsairat,sabah.nsairat@email.com,Amman,2025-01-05,30.0
381,84,2025-03-13,completed,945,22,1,Resistance Band Set,Sports,19.0,Sabah Nsairat,sabah.nsairat@email.com,Amman,2025-01-05,19.0
381,84,2025-03-13,completed,946,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Sabah Nsairat,sabah.nsairat@email.com,Amman,2025-01-05,15.0
382,85,2025-03-14,processing,947,6,2,Cotton T-Shirt,Clothing,18.0,Qais Al-Fayez,qais.fayez@email.com,Irbid,2025-01-14,36.0
382,85,2025-03-14,processing,948,15,1,Cotton Bed Sheet Set,Home & Garden,48.0,Qais Al-Fayez,qais.fayez@email.com,Irbid,2025-01-14,48.0
383,86,2025-03-15,completed,949,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Mais Qawasmeh,mais.qawasmeh@email.com,Salt,2025-01-22,45.0
383,86,2025-03-15,completed,950,11,1,Ceramic Plant Pot,Home & Garden,15.0,Mais Qawasmeh,mais.qawasmeh@email.com,Salt,2025-01-22,15.0
383,86,2025-03-15,completed,951,24,1,Dumbbell Pair 5kg,Sports,35.0,Mais Qawasmeh,mais.qawasmeh@email.com,Salt,2025-01-22,35.0
384,87,2025-03-15,completed,952,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Baraa Otoum,baraa.otoum@email.com,Amman,2025-01-28,32.0
384,87,2025-03-15,completed,953,29,2,Za'atar Spice Mix 250g,Food & Beverage,9.5,Baraa Otoum,baraa.otoum@email.com,Amman,2025-01-28,19.0
385,88,2025-03-15,shipped,954,9,1,Wool Scarf,Clothing,25.0,Thuraya Al-Madi,thuraya.madi@email.com,Unknown,2025-02-05,25.0
385,88,2025-03-15,shipped,955,18,1,Designing Data-Intensive Apps,Books,62.0,Thuraya Al-Madi,thuraya.madi@email.com,Unknown,2025-02-05,62.0
385,88,2025-03-15,shipped,956,21,1,Yoga Mat,Sports,28.0,Thuraya Al-Madi,thuraya.madi@email.com,Unknown,2025-02-05,28.0
386,89,2025-03-14,completed,957,7,1,Denim Jeans,Clothing,52.0,Haitham Krishan,haitham.krishan@email.com,Zarqa,2025-02-14,52.0
386,89,2025-03-14,completed,958,16,1,Introduction to Algorithms,Books,85.0,Haitham Krishan,haitham.krishan@email.com,Zarqa,2025-02-14,85.0
387,90,2025-03-13,completed,959,4,1,Mechanical Keyboard,Electronics,89.0,Nawal Fayyad,nawal.fayyad@email.com,Amman,2025-02-20,89.0
387,90,2025-03-13,completed,960,13,2,Stainless Steel Water Bottle,Home & Garden,22.0,Nawal Fayyad,nawal.fayyad@email.com,Amman,2025-02-20,44.0
387,90,2025-03-13,completed,961,25,1,Sports Water Bottle,Sports,14.0,Nawal Fayyad,nawal.fayyad@email.com,Amman,2025-02-20,14.0
389,92,2025-03-11,completed,964,5,1,Webcam HD 1080p,Electronics,55.0,Rim Bani-Khaled,rim.banikhaled@email.com,Irbid,2025-03-05,55.0
389,92,2025-03-11,completed,965,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Rim Bani-Khaled,rim.banikhaled@email.com,Irbid,2025-03-05,24.0
389,92,2025-03-11,completed,966,19,1,The Pragmatic Programmer,Books,48.0,Rim Bani-Khaled,rim.banikhaled@email.com,Irbid,2025-03-05,48.0
390,93,2025-03-10,completed,967,8,1,Running Shoes,Clothing,78.0,Saif Majeed,saif.majeed@email.com,Amman,2025-03-10,78.0
390,93,2025-03-10,completed,968,23,2,Jump Rope,Sports,12.0,Saif Majeed,saif.majeed@email.com,Amman,2025-03-10,24.0
391,94,2025-03-09,processing,969,10,1,Leather Belt,Clothing,30.0,Arwa Hajjaj,arwa.hajjaj@email.com,Aqaba,2025-03-12,30.0
391,94,2025-03-09,processing,970,14,1,Kitchen Knife Set,Home & Garden,65.0,Arwa Hajjaj,arwa.hajjaj@email.com,Aqaba,2025-03-12,65.0
391,94,2025-03-09,processing,971,28,1,Medjool Dates 1kg,Food & Beverage,32.0,Arwa Hajjaj,arwa.hajjaj@email.com,Aqaba,2025-03-12,32.0
392,95,2025-03-08,completed,972,6,1,Cotton T-Shirt,Clothing,18.0,Nasser Al-Dhoon,nasser.dhoon@email.com,Amman,2025-03-14,18.0
392,95,2025-03-08,completed,973,30,1,Mansaf Spice Kit,Food & Beverage,15.0,Nasser Al-Dhoon,nasser.dhoon@email.com,Amman,2025-03-14,15.0
393,96,2025-03-07,completed,974,1,2,Wireless Bluetooth Earbuds,Electronics,45.0,Duha Atiyat,duha.atiyat@email.com,Unknown,2025-03-15,90.0
393,96,2025-03-07,completed,975,17,1,Python Data Science Handbook,Books,55.0,Duha Atiyat,duha.atiyat@email.com,Unknown,2025-03-15,55.0
393,96,2025-03-07,completed,976,12,1,LED Desk Lamp,Home & Garden,42.0,Duha Atiyat,duha.atiyat@email.com,Unknown,2025-03-15,42.0
394,97,2025-03-06,shipped,977,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Samer Jaber,samer.jaber@email.com,Salt,2025-03-15,32.0
394,97,2025-03-06,shipped,978,22,1,Resistance Band Set,Sports,19.0,Samer Jaber,samer.jaber@email.com,Salt,2025-03-15,19.0
395,98,2025-03-05,completed,979,9,1,Wool Scarf,Clothing,25.0,Laith Al-Khalidi,laith.khalidi@email.com,Amman,2025-03-08,25.0
395,98,2025-03-05,completed,980,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Laith Al-Khalidi,laith.khalidi@email.com,Amman,2025-03-08,18.0
395,98,2025-03-05,completed,981,15,2,Cotton Bed Sheet Set,Home & Garden,48.0,Laith Al-Khalidi,laith.khalidi@email.com,Amman,2025-03-08,96.0
396,99,2025-03-04,completed,982,7,1,Denim Jeans,Clothing,52.0,Farah Hamaydeh,farah.hamaydeh@email.com,Irbid,2025-03-10,52.0
396,99,2025-03-04,completed,983,11,1,Ceramic Plant Pot,Home & Garden,15.0,Farah Hamaydeh,farah.hamaydeh@email.com,Irbid,2025-03-10,15.0
398,1,2025-04-01,completed,987,2,2,USB-C Charging Cable,Electronics,8.5,Ahmad Al-Masri,ahmad.masri@email.com,Amman,2023-01-15,17.0
398,1,2025-04-01,completed,988,29,1,Za'atar Spice Mix 250g,Food & Beverage,9.5,Ahmad Al-Masri,ahmad.masri@email.com,Amman,2023-01-15,9.5
399,3,2025-04-02,shipped,989,5,1,Webcam HD 1080p,Electronics,55.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,55.0
399,3,2025-04-02,shipped,990,18,1,Designing Data-Intensive Apps,Books,62.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,62.0
399,3,2025-04-02,shipped,991,16,1,Introduction to Algorithms,Books,85.0,Omar Khalifeh,omar.khalifeh@email.com,Zarqa,2023-02-03,85.0
400,5,2025-04-03,completed,992,8,1,Running Shoes,Clothing,78.0,Khaled Nasser,khaled.nasser@email.com,Unknown,2023-02-18,78.0
400,5,2025-04-03,completed,993,25,1,Sports Water Bottle,Sports,14.0,Khaled Nasser,khaled.nasser@email.com,Unknown,2023-02-18,14.0
401,8,2025-04-04,completed,994,10,1,Leather Belt,Clothing,30.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,30.0
401,8,2025-04-04,completed,995,20,2,Clean Code,Books,42.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,84.0
401,8,2025-04-04,completed,996,27,1,Jordanian Olive Oil 1L,Food & Beverage,24.0,Noor Al-Jabari,noor.jabari@email.com,Madaba,2023-03-20,24.0
403,12,2025-04-06,completed,999,1,1,Wireless Bluetooth Earbuds,Electronics,45.0,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,45.0
403,12,2025-04-06,completed,1000,23,1,Jump Rope,Sports,12.0,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,12.0
403,12,2025-04-06,completed,1001,30,2,Mansaf Spice Kit,Food & Beverage,15.0,Dina Qasem,dina.qasem@email.com,Unknown,2023-04-25,30.0
404,15,2025-04-07,processing,1002,3,1,Portable Power Bank 10000mAh,Electronics,32.0,Fadi Al-Zoubi,fadi.zoubi@email.com,Amman,2023-05-22,32.0
404,15,2025-04-07,processing,1003,19,1,The Pragmatic Programmer,Books,48.0,Fadi Al-Zoubi,fadi.zoubi@email.com,Amman,2023-05-22,48.0
405,18,2025-04-08,completed,1004,9,1,Wool Scarf,Clothing,25.0,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,25.0
405,18,2025-04-08,completed,1005,12,1,LED Desk Lamp,Home & Garden,42.0,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,42.0
405,18,2025-04-08,completed,1006,26,1,Arabic Coffee Blend 500g,Food & Beverage,18.0,Lina Al-Omari,lina.omari@email.com,Unknown,2023-06-18,18.0
406,20,2025-04-09,completed,1007,7,2,Denim Jeans,Clothing,52.0,Samar Ababneh,samar.ababneh@email.com,Amman,2023-07-03,104.0
